image_id,file_path,canonical_class,food_family,width,height,source_type,annotated,review_status
VNFOOD_000171,images/srcB_1339_jpg.rf.1b6d919940d745af73278e4b0270a220.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000172,images/srcB_133_jpg.rf.2af33aecff84defd37677406cd38ec39.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000173,images/srcB_133_jpg.rf.bc421ce5771e3686fde764d7c089c7ac.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000174,images/srcB_133_jpg.rf.e77b81b992ae5767869570678b1c67d2.jpg,bánh cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000175,images/srcB_1343_jpg.rf.c6d89d1223d25e07bb31554f89014a40.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000176,images/srcB_1346_jpg.rf.066de5a019f4fae1eb6dfae377354121.jpg,bún bò Huế,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000177,images/srcB_134_jpg.rf.e6e6323758d3fdf51503f60683454d88.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000178,images/srcB_135_jpg.rf.21fe1e00d1fbf841bba47029c6b21555.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000179,images/srcB_135_jpg.rf.43a8f41a9e3e63be392aff928af3027f.jpg,món ăn khác,other,640,640,web_scrape_B,True,verified
VNFOOD_000180,images/srcB_135_jpg.rf.af3fce6949acf987c84d52c6ab078de2.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000181,images/srcB_136_jpg.rf.9cae516c25a26104dfc19c2443089c7a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000182,images/srcB_137_jpg.rf.2b36c5e7a6f1512ca19df63ea4ea8b33.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000183,images/srcB_137_jpg.rf.6afbc9e82961cd57a2562d79013e25a5.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000184,images/srcB_137_jpg.rf.97bde1df62f1a650785ae40b433802d3.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000185,images/srcB_137_jpg.rf.f4df4d3a9d9d8fe55f8ab5f08431db42.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000186,images/srcB_138_jpg.rf.0d13e3dcd22f11c6470c2ced1a9d1e9e.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000187,images/srcB_138_jpg.rf.37fae35a5b0ace58b752c28a38d278cc.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000188,images/srcB_138_jpg.rf.64fd6ac0dd6c73099a9e2ebeae169f9b.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000189,images/srcB_139_jpg.rf.528836854dad9bb2fce2296b6e9403a5.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000190,images/srcB_139_jpg.rf.8855d213894f87d49c352178a10ddaea.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000191,images/srcB_140_jpg.rf.38d9e8ec7e2c7bf7ede81f93442e5be6.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000192,images/srcB_140_jpg.rf.431f2893fdc080e589ca97db7dc79e09.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000193,images/srcB_140_jpg.rf.8a5e59cf903051add22a59b4b87fb075.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000194,images/srcB_140_jpg.rf.b285b410d159e36b24ea4edd6ac1e6ac.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000195,images/srcB_141_jpg.rf.39d5783d883ab4c71217bbe909d99cce.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000196,images/srcB_142_jpg.rf.6f7eef239ec12ddaef97aee914a4960b.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000197,images/srcB_143_jpg.rf.b30ff59b3dd89076c30ba91d93de8a29.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000198,images/srcB_1442_jpg.rf.9d4e78572a99ddcebab2358bcdeeef07.jpg,phở,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000199,images/srcB_144_jpg.rf.6aacbda32e320d32df2fd4f935a41c5b.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000200,images/srcB_144_jpg.rf.fabf422864ad55b67887499415b0c52c.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000201,images/srcB_145_jpg.rf.106d1b2278b49c142cc5748ad2b4bf2e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000202,images/srcB_145_jpg.rf.fff69099af331f6457d813d1107bedd4.jpg,chả,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000203,images/srcB_146_jpg.rf.251e0ae638e608c3186966c24e90463d.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000204,images/srcB_147_jpg.rf.aaf0c3ac4f9a0299fb8edeeb1a8886fa.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000205,images/srcB_147_jpg.rf.f048d93f87c644a2adbf62cf8e355c61.jpg,rau sống,salad_vegetable,640,640,web_scrape_B,True,verified
VNFOOD_000206,images/srcB_148_jpg.rf.d18eb728ef9b20af82ede1e1bb35a8fb.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000207,images/srcB_149_jpg.rf.7a2aa0dafd4820b7c242ed6d0e1948de.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000208,images/srcB_150_jpg.rf.2ecbcdee33ed9545652ea9bc55607594.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000209,images/srcB_151_jpg.rf.94b5dda6efa5927b3ff8b3f1837e1b69.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000210,images/srcB_154_jpg.rf.1cf2fab8dcd7069092db57ae34093441.jpg,bún thịt nướng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000211,images/srcB_154_jpg.rf.374a598dc9a69dff486e9ce9257dd962.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000212,images/srcB_154_jpg.rf.3e4982fd5cef4cb74e9cf16b1390ffb6.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000213,images/srcB_154_jpg.rf.84ff9de0618e29818e464b5799a639fc.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000214,images/srcB_154_jpg.rf.fd022a5dc412d637e86e57a1f38180d1.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000215,images/srcB_156_jpg.rf.11c79873c3668fe53b10667f4cd499dd.jpg,bánh đúc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000216,images/srcB_156_jpg.rf.d06eec22c4d15fdb7752d60c2fa8ff99.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000217,images/srcB_157_jpg.rf.3e961b918039a4dc8b7d4b183ec394d6.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000218,images/srcB_159_jpg.rf.1a39be6849819c046801420f22a21616.jpg,bánh canh,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000219,images/srcB_159_jpg.rf.4c778dff85721be0483b56306c37afb2.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000220,images/srcB_159_jpg.rf.56bccc23c5f4076b454d370b6ca883da.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000221,images/srcB_160_jpg.rf.8fa4da6bf6b802e12e5f2f5241bdd5ae.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000222,images/srcB_160_jpg.rf.9680852904087fb153a2a8d8f19f10b4.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000223,images/srcB_160_jpg.rf.a6eb9e2e672ca59938b66af466ba741c.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000224,images/srcB_160_jpg.rf.d2329b854285f27d34a20bc5378ace05.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000225,images/srcB_161_jpg.rf.b17ea63fbdd66c5ead7466e51cd0cc65.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000226,images/srcB_162_jpg.rf.12c0c1842d38d07d3fc2e0c2b383de91.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000227,images/srcB_162_jpg.rf.51208a3432267a94b90c205f11e3410a.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000228,images/srcB_163_jpg.rf.43d0caebc885dbe4513ddb2079cce3cb.jpg,canh chua,soup,640,640,web_scrape_B,True,verified
VNFOOD_000229,images/srcB_164_jpg.rf.b47dc8911f5c81d4a17d4fd8ff39237b.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000230,images/srcB_165_jpg.rf.79df919d6a4acaf9c1ad2a8967f9e7d4.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000231,images/srcB_166_jpg.rf.2a50deed7ad80dfb12a639d8dbab7988.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000232,images/srcB_167_jpg.rf.13232015ba47a2070e4667b0e7839615.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000233,images/srcB_167_jpg.rf.217619a902ad20028d0cbbe54a35f92b.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000234,images/srcB_16_jpg.rf.0c7447c14fbf51d484eefcc609af9b1e.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000235,images/srcB_171_jpg.rf.8cbf58dc2f51dc1db146404726a549a1.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000236,images/srcB_171_jpg.rf.f13c12332870e18fa579d9ffdf0bc9f8.jpg,cơm tấm,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000237,images/srcB_173_jpg.rf.2ef49893704e287e76bb61b7ddf60d54.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000238,images/srcB_175_jpg.rf.9790f3c83dcea63e9c29e0e91f37682b.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000239,images/srcB_176_jpg.rf.6f32927e0fff74f332dd0f4901c15383.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000240,images/srcB_177_jpg.rf.24bc5ad870583b478973d0ce10545eeb.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000241,images/srcB_177_jpg.rf.4b5dc5b3845923c467f5115de2213680.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000242,images/srcB_177_jpg.rf.8d48bea25a827c7fedd8c961cf8eaa5f.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000243,images/srcB_177_jpg.rf.d5bbbaa3463a1d5067617d558531b506.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000244,images/srcB_179_jpg.rf.75ccd606fefa699616907d84747d535f.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000245,images/srcB_17_jpg.rf.3227bb4575801c74aa9b92f251661548.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000246,images/srcB_180_jpg.rf.e0a4aaa095c1219ac3ee5e4c1afeab17.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000247,images/srcB_180_jpg.rf.f9c2821ae2514fd99a89c62be405c030.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000248,images/srcB_181_jpg.rf.18aead1f965ae8ea215a13ad0b02c10f.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000249,images/srcB_181_jpg.rf.987ef5fd0d07b029df299658197cb9f1.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000250,images/srcB_182_jpg.rf.4b3354d87c341b7507485296945e8e98.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000251,images/srcB_182_jpg.rf.65f82dfd9c09e28b11ccd00d8b52b78a.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000252,images/srcB_182_jpg.rf.e2012abc5faffae023aaeb23a8c6804d.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000253,images/srcB_183_jpg.rf.1cb91ad8078bdc76ec6df1187c7ebc6a.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000254,images/srcB_183_jpg.rf.a65b8300473ce4a7c36e6a5c16a268e8.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000255,images/srcB_183_jpg.rf.de44f2acddb455923a2561beb37f849d.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000256,images/srcB_184_jpg.rf.148097c967bb35ce5914a5577e9c7c77.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000257,images/srcB_184_jpg.rf.a2aa8a9dc916b0936aa77cec87ded127.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000258,images/srcB_185_jpg.rf.9e42bf34e547568815ed112664f1b065.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000259,images/srcB_185_jpg.rf.ef55e2b7c5529449799e57fd74c7ae1f.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000260,images/srcB_186_jpg.rf.6874406615b6d432937c5a78487f46b3.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000261,images/srcB_187_jpg.rf.ecfe03052919b981da2caa16edae05e7.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000262,images/srcB_188_jpg.rf.660c0fd10f6c5524ed906b170f03bf20.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000263,images/srcB_188_jpg.rf.740fab065d13588b78c7970714fa3331.jpg,bún riêu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000264,images/srcB_189_jpg.rf.57ac73d0191aeeb7cbf6c4c4a8ba01ba.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000265,images/srcB_18_jpg.rf.7632bf4b8843dabec59cb50463cb2822.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000266,images/srcB_18_jpg.rf.83814435b531da315d32596084fd6aa1.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000267,images/srcB_192_jpg.rf.02c0baf1655486f042c3d0069af125d3.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000268,images/srcB_192_jpg.rf.467e7684496c65c002fc6f4cc291fd19.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000269,images/srcB_192_jpg.rf.d3d5126bfa5e550e740f0245a28a3d7a.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000270,images/srcB_194_jpg.rf.c9e73c2dbee9d3d34ce7f7a2cc053df2.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000271,images/srcB_194_jpg.rf.df29721e84bdbbe97bf0d4a7bcf9ff02.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000272,images/srcB_195_jpg.rf.724d8cf6c7a15c181060806979023eb8.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000273,images/srcB_196_jpg.rf.ea6fdadc337c7d46837ea149f089f479.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000274,images/srcB_197_jpg.rf.0db0fed1ef21a38587165a7ce9cdc24a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000275,images/srcB_197_jpg.rf.9b411406d932cee874b0ae06cf0413e8.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000276,images/srcB_198_jpg.rf.ae593aa8b1f9940793c742b0e5c7cb6e.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000277,images/srcB_19_jpg.rf.ad363335f86b9152c36572879ad959df.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000278,images/srcB_1_jpg.rf.c51d4fcff85810e5d90ae01a27e3673a.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000279,images/srcB_1_jpg.rf.c9ef6b8ec725855e3c17b22959f2354c.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000280,images/srcB_200_jpg.rf.3abe39db3ff4452d068e54a95224b34b.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000281,images/srcB_200_jpg.rf.e1fa7d0a1ca565643deabe701b7f5320.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000282,images/srcB_203_jpg.rf.e297a87acf9ab50b02f033391cd82eb7.jpg,cao lầu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000283,images/srcB_203_jpg.rf.e8a8a3ff627c673effe6d41620930ccb.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000284,images/srcB_204_jpg.rf.54f1dfa8ff79a137705c31327ea63e5c.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000285,images/srcB_204_jpg.rf.78a290f79cf50783845881d9bdab3a25.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000286,images/srcB_204_jpg.rf.955555c4d0d49e212aee129a632edda0.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000287,images/srcB_204_jpg.rf.fd0777fd28dc967377adaac8f20d4094.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000288,images/srcB_205_jpg.rf.409d941745f5b1e2faf2f44957818715.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000289,images/srcB_205_jpg.rf.a215bfe882217bcb385dd58bb34f0b13.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000290,images/srcB_206_jpg.rf.20f68e5536e869ba3108a3bf20070bd2.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000291,images/srcB_206_jpg.rf.9891587ad34b1d5c7b3516fc32e7c252.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000292,images/srcB_207_jpg.rf.9bb07a33f8322555a4b9fcfe33a0bedb.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000293,images/srcB_208_jpg.rf.42bc0d193cfbdcfc5b5d2c2083c6b97f.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000294,images/srcB_208_jpg.rf.6c3723ef1bd0f7eef18c2f96904f8a76.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000295,images/srcB_209_jpg.rf.6d07cd0ae4e0488a8a6d8062d68ac3bf.jpg,bún mắm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000296,images/srcB_20_jpg.rf.05547db47f4bb9b2c20572c73b4ad1d1.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000297,images/srcB_210_jpg.rf.184ef4f4b271c13ebe5e39e04009c9fa.jpg,bánh căn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000298,images/srcB_210_jpg.rf.d9a17d18cf726e9cfe43602589f4c713.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000299,images/srcB_211_jpg.rf.98b79f3a559ead18102aa5b9843ce7b7.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000300,images/srcB_212_jpg.rf.66b64bdb5a1bcad44873c3ba671038cf.jpg,nước chấm,sauce_condiment,640,640,web_scrape_B,True,verified
VNFOOD_000301,images/srcB_212_jpg.rf.d1d62e279b1482cfb409f21c3aff6b97.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000302,images/srcB_213_jpg.rf.8489c3be99cec429f57069b054a7b7c2.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000303,images/srcB_213_jpg.rf.dc7ac5bc01868dbf9fe308e04e1de351.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000304,images/srcB_214_jpg.rf.3dcb08d687e7496c67115749f04d0da1.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000305,images/srcB_216_jpg.rf.a03913e0488b31e2ad703aec2216dafe.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000306,images/srcB_217_jpg.rf.5b52679f6e7ef7e87e571f28ed7e45a2.jpg,bánh xèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000307,images/srcB_21_jpg.rf.1340d9d41e11b3e7c821addc790f1854.jpg,bánh chưng,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000308,images/srcB_21_jpg.rf.efcf0211ed9cb434f3937d3b754febf1.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000309,images/srcB_220_jpg.rf.ee9788005de329d3d573c012ad671f44.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000310,images/srcB_222_jpg.rf.462964ef4a9bd5cad0fec89c4d5cb593.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000311,images/srcB_222_jpg.rf.87dfd2574e7cbf1ed603caaae16eaac9.jpg,hủ tiếu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000312,images/srcB_222_jpg.rf.de70673dde12e7f9472e85b60de4634b.jpg,rau sống,salad_vegetable,640,640,web_scrape_B,True,verified
VNFOOD_000313,images/srcB_223_jpg.rf.454b8700696d0f1e301456711aa0bb79.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000314,images/srcB_224_jpg.rf.cfb8a55b0f70bf0f789cb64bf6df0cf0.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000315,images/srcB_225_jpg.rf.41511a3bba23e01de1c9bc768f2159cf.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000316,images/srcB_228_jpg.rf.252e1bead74508823eb9a2655f533f86.jpg,mì Quảng,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000317,images/srcB_229_jpg.rf.63f13ca7b07d19fdf09d1897501f168f.jpg,cháo lòng,soup,640,640,web_scrape_B,True,verified
VNFOOD_000318,images/srcB_22_jpg.rf.2aa00d2eaed985b3fc6fc9091918d8a5.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000319,images/srcB_22_jpg.rf.9cb57bf5f14e695dd14440d8ba9c1049.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000320,images/srcB_230_jpg.rf.315594630c0b8ed701760b3e3fb7c5a3.jpg,bánh khọt,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000321,images/srcB_231_jpg.rf.eb22e27ec0d5e6c82c2f9f86a149ed43.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000322,images/srcB_233_jpg.rf.045e738660fbf6804d7aa0c3c5db9d92.jpg,bánh bột lọc,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000323,images/srcB_233_jpg.rf.9b5eda39d3d21eddc1bbe4ea64489d02.jpg,nem chua,meat_dish,640,640,web_scrape_B,True,verified
VNFOOD_000324,images/srcB_233_jpg.rf.fecd90c657ea1a427239ea85e99e3a4a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000325,images/srcB_236_jpg.rf.22577aedb195823be43cc8b5be508b13.jpg,bún riêu,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000326,images/srcB_236_jpg.rf.e0e7de2bfb762cdf87e47048527c2e0a.jpg,gỏi cuốn,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000327,images/srcB_237_jpg.rf.b707edadcc93055009a8a43da03cf87d.jpg,bún đậu mắm tôm,noodle_dish,640,640,web_scrape_B,True,verified
VNFOOD_000328,images/srcB_238_jpg.rf.7c8b8e77347f02b63ec57c8562ffc722.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000329,images/srcB_238_jpg.rf.8a636f446c3a9d5157ee3130c8a8fcad.jpg,bánh bèo,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000330,images/srcB_23_jpg.rf.310cc949ceead0670083574006824af8.jpg,bánh giò,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000331,images/srcB_23_jpg.rf.6045cff171f903fb2760629cce6f1670.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000332,images/srcB_23_jpg.rf.9f2159a18f3b6eabc3c57410761afc0a.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000333,images/srcB_240_jpg.rf.e4e867b2123fde807c164bb8d8af4f44.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000334,images/srcB_241_jpg.rf.2ea733a28d93a55262bd0a5c20b8eac4.jpg,bánh pía,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000335,images/srcB_241_jpg.rf.9d359215a2cc5f558fbbf4882693b9c4.jpg,bánh mì,bread_and_pastry,640,640,web_scrape_B,True,verified
VNFOOD_000336,images/srcB_243_jpg.rf.00c95e15823ce7fa7b6182b99c3045d4.jpg,xôi xéo,rice_dish,640,640,web_scrape_B,True,verified
VNFOOD_000337,images/srcB_243_jpg.rf.557326251cc21fcc748bc1772f782e71.jpg,bánh tét,bread_and_pastry,640,640,web_scrape_B,True,verified
